business_id,business_name,industry,region,years_in_business,employees,loan_amount,loan_purpose,loan_term,annual_revenue,monthly_expenses,cash_balance,existing_debt,monthly_debt_payments,credit_score,missed_payments,prior_defaults,collateral_type,collateral_value
1253,Windhoek Transport,Food Services,Erongo,15,156,1188499,Equipment Purchase,60,6926963,355336,642131,1088175,31189,744,1,0,Equipment,4340217
1254,Namib Transport,Technology,Erongo,2,161,1009065,Construction,48,1992281,114952,1183158,3758196,107196,465,2,0,Equipment,1656867
1255,Caprivi Manufacturing,Food Services,Kavango East,21,64,1266008,Expansion,48,7235747,460825,2329842,2275820,64251,624,2,0,Property,703376
1256,Kunene Trading,Manufacturing,Karas,1,8,364054,Vehicle Purchase,12,4818891,788060,420324,247411,56755,676,2,1,Livestock,2136691
1257,Walvis Retail,Logistics,Erongo,12,79,835016,Payroll Support,12,2775629,677765,1073522,2295440,22561,469,5,1,Vehicle,3635969
1258,Etosha Food Services,Transport,Oshana,16,31,2220693,Expansion,12,8627243,504989,1354904,586261,84772,776,6,0,Livestock,3878626
1259,Oshana Retail,Retail,Kavango East,18,40,1162062,Construction,60,4218514,187952,615090,3216172,29931,784,2,1,Vehicle,791524
1260,Okavango Transport,Manufacturing,Khomas,25,78,1938800,Working Capital,48,13183814,656767,337344,1393638,37315,520,3,1,Savings,2283353
1261,Namib Supplies,Transport,Kavango East,25,243,451905,Vehicle Purchase,12,2999797,553238,2261650,3179383,62877,594,0,0,Property,808469
1262,Gobabis Trading,Food Services,Oshana,18,4,1291054,Inventory,48,13231026,157391,2702933,2952377,96271,739,7,1,Vehicle,4288319
1263,Windhoek Logistics,Retail,Kavango East,16,27,923984,Vehicle Purchase,60,13621859,615254,1549461,2162969,71394,594,1,0,Vehicle,2236961
1264,Otji Supplies,Manufacturing,Kavango West,9,200,1752585,Equipment Purchase,36,4094628,249328,2201614,1395830,88916,570,1,0,Savings,127791
1265,Okavango Manufacturing,Mining Services,Hardap,20,55,1973033,Equipment Purchase,48,13588744,712385,1833171,3765727,81757,500,3,0,Inventory,3442695
1266,Katima Tours,Food Services,Otjozondjupa,10,6,1239846,Working Capital,24,6639547,169419,1604028,3475596,67411,817,6,1,Equipment,3811889
1267,Windhoek Technologies,Food Services,Kavango East,15,55,1101285,Equipment Purchase,24,13079481,119594,2585567,3553345,32794,463,7,0,Livestock,168017
1268,Caprivi Logistics,Retail,Kavango East,15,224,740702,Construction,12,8767029,365888,2416833,2229453,8005,763,2,0,Equipment,3805292
1269,Windhoek Fishing,Retail,Khomas,3,55,1412353,Working Capital,48,12072272,531680,252287,1722975,72484,490,2,0,Savings,958070
1270,Luderitz Trading,Retail,Oshana,3,21,1309031,Payroll Support,60,13747771,767107,642557,1893863,60131,641,4,0,Savings,4597999
1271,Otji Construction,Technology,Karas,10,222,390639,Working Capital,36,4786954,722260,1516137,3574577,58748,716,3,0,Vehicle,2755245
1272,Namib Supplies,Mining Services,Otjozondjupa,3,65,1484308,Equipment Purchase,24,6539315,683063,1090990,299357,31130,535,5,0,Savings,1004139
1273,Katima Farming,Tourism,Oshikoto,24,97,1158615,Inventory,24,5211422,580950,649207,3960368,11200,517,0,1,Property,193855
1274,Kalahari Manufacturing,Technology,Oshikoto,12,129,1723475,Payroll Support,48,5193818,229072,2188600,546449,33282,719,6,1,Inventory,2477249
1275,Walvis Manufacturing,Logistics,Kavango East,8,159,182897,Working Capital,36,7396662,788164,2935804,773615,4388,461,1,0,Inventory,2552039
1276,Erongo Technologies,Mining Services,Kavango East,11,218,1057631,Vehicle Purchase,36,13944607,423719,1596313,2153754,90251,651,3,1,Property,4051060
1277,Luderitz Food Services,Manufacturing,Karas,15,110,719898,Working Capital,36,13516568,292173,1351811,3024490,85525,700,3,0,Livestock,246426
1278,Erongo Food Services,Tourism,Khomas,7,132,432430,Working Capital,60,7439501,473901,2640159,1431162,65559,654,0,0,Vehicle,1562753
1279,Okavango Trading,Mining Services,Otjozondjupa,15,208,1242923,Payroll Support,24,13594050,712130,274014,1374733,12267,762,1,0,Equipment,1231556
1280,Walvis Tours,Logistics,Erongo,14,113,1670210,Expansion,36,11654946,781098,885732,3410820,1252,587,3,0,Savings,3853383
1281,Walvis Trading,Logistics,Oshana,5,197,975540,Inventory,48,4729929,545649,1448270,1568160,85476,818,2,0,Savings,2078036
1282,Luderitz Logistics,Transport,Oshikoto,15,231,2368986,Technology Upgrade,24,11740732,141095,111658,3928127,30482,546,1,1,Savings,3120288
1283,Oshana Trading,Technology,Oshikoto,13,218,963796,Vehicle Purchase,36,3608494,595197,2948287,3151887,10475,676,5,1,Vehicle,755743
1284,Okavango Trading,Tourism,Erongo,14,18,1035241,Expansion,12,10335882,464670,1201071,3121228,72789,616,8,0,Livestock,3137812
1285,Gobabis Manufacturing,Tourism,Oshikoto,24,9,2277882,Technology Upgrade,60,2475721,239870,376007,3255815,20957,816,0,0,Equipment,1115982
1286,Katima Logistics,Transport,Erongo,10,97,552110,Construction,24,3898857,260954,2719488,1252986,99681,771,7,0,Property,2378739
1287,Oshana Tours,Transport,Karas,16,57,1220778,Expansion,48,6454624,176760,1897414,701403,79605,637,5,0,Livestock,1847056
1288,Caprivi Logistics,Mining Services,Hardap,14,3,1139552,Expansion,12,8348785,146003,1952279,342850,79696,548,4,0,Livestock,2702366
1289,Windhoek Retail,Construction,Erongo,15,217,2262715,Construction,48,1362613,491035,2278576,2143446,11863,702,2,0,Inventory,3177587
1290,Namib Logistics,Retail,Khomas,6,135,859729,Equipment Purchase,12,11493797,647908,342231,1843671,86129,677,1,0,Inventory,3265826
1291,Swakop Manufacturing,Transport,Khomas,14,171,1323294,Working Capital,24,13174430,796327,735164,1966829,26291,515,6,1,Inventory,1331536
1292,Walvis Farming,Manufacturing,Erongo,25,56,1140328,Payroll Support,12,8949763,116784,1147299,832791,1954,483,2,0,Property,3856060
1293,Erongo Food Services,Transport,Otjozondjupa,1,55,438274,Inventory,60,13663715,464022,1786795,1254701,27761,480,6,0,Savings,2688605
1294,Caprivi Technologies,Mining Services,Erongo,20,179,222549,Working Capital,60,13263413,122552,345271,1260244,63640,559,6,1,Property,2544987
1295,Oshana Technologies,Technology,Otjozondjupa,8,17,2393429,Expansion,60,9572618,510070,2627533,3181899,79144,770,6,0,Inventory,3339071
1296,Etosha Farming,Transport,Otjozondjupa,4,120,768694,Equipment Purchase,48,1540409,147536,991851,2278249,80352,643,3,0,Livestock,891255
1297,Swakop Farming,Mining Services,Kavango East,9,166,1042407,Vehicle Purchase,48,1431896,422428,868339,488657,35482,635,5,0,Vehicle,3838341
1298,Etosha Fishing,Retail,Oshana,2,169,2410199,Technology Upgrade,12,646342,367383,1231587,897684,65719,590,4,0,Vehicle,2821228
1299,Swakop Transport,Logistics,Erongo,18,75,674019,Equipment Purchase,60,6027497,504287,839576,1378692,14680,466,1,1,Vehicle,4663947
1300,Kunene Tours,Food Services,Oshana,10,94,450738,Working Capital,24,7761602,108800,270326,241678,119883,549,6,0,Savings,3197377
1301,Etosha Food Services,Food Services,Otjozondjupa,13,197,742005,Payroll Support,12,1738611,40934,1659682,2551799,95515,820,6,0,Livestock,2357593
1302,Etosha Trading,Mining Services,Kavango East,8,167,1162489,Expansion,12,449758,495233,1801817,3750128,46963,683,3,0,Equipment,3612403
1303,Erongo Construction,Technology,Karas,19,16,2183631,Technology Upgrade,24,14875550,547581,2544940,3473847,102909,838,4,1,Inventory,3035556
1304,Gobabis Fishing,Retail,Erongo,6,207,988164,Technology Upgrade,12,11102557,491767,1161568,3048319,74772,673,1,1,Vehicle,2808593
1305,Namib Transport,Retail,Kavango East,2,177,1107867,Working Capital,60,3929178,70062,1134463,2666554,39612,677,1,0,Inventory,3641218
1306,Namib Food Services,Agriculture,Oshana,24,131,1607685,Inventory,36,6238060,346970,1972111,3702925,34994,589,7,0,Equipment,717351
1307,Luderitz Food Services,Food Services,Karas,11,207,2019208,Expansion,60,752302,90788,2847718,1241878,62833,784,3,1,Vehicle,2341209
1308,Kunene Food Services,Construction,Khomas,24,146,1633500,Working Capital,48,9217374,655917,2777242,2772417,12934,580,7,0,Equipment,199133
1309,Caprivi Tours,Technology,Oshana,13,210,2218605,Expansion,36,14658365,75390,1023934,3187032,73574,721,0,0,Vehicle,2376799
1310,Kalahari Construction,Construction,Kavango East,18,106,1588954,Construction,48,9662923,722071,1391502,556176,74095,724,1,1,Equipment,879920
1311,Caprivi Farming,Manufacturing,Karas,21,36,1192274,Payroll Support,12,1387589,366187,1738129,2056282,86406,587,8,0,Property,1919854
1312,Otji Trading,Tourism,Karas,6,237,2128981,Equipment Purchase,24,838620,535108,1900671,356050,45915,635,4,0,Inventory,4671184
1313,Swakop Logistics,Logistics,Oshana,4,46,769120,Technology Upgrade,24,4572719,231203,1492867,1922727,2612,693,6,0,Property,554179
1314,Gobabis Supplies,Manufacturing,Oshikoto,10,148,2469325,Payroll Support,24,7396758,22698,200069,3443342,56153,541,3,1,Vehicle,2193027
1315,Caprivi Technologies,Technology,Kavango East,17,226,1619798,Expansion,12,6809379,470084,242592,1353379,103276,477,0,0,Property,125002
1316,Kunene Tours,Construction,Erongo,13,231,293898,Working Capital,12,3342989,480706,1488204,3495744,100848,654,8,0,Vehicle,3468882
1317,Windhoek Fishing,Construction,Hardap,4,119,1216251,Working Capital,24,4835567,279497,1550110,2253808,66889,819,1,0,Inventory,2664023
1318,Okavango Manufacturing,Agriculture,Erongo,7,54,2019221,Payroll Support,36,1964736,105572,207611,2858195,34631,779,8,0,Equipment,1696859
1319,Etosha Fishing,Retail,Erongo,12,226,916296,Inventory,60,4733773,544167,2812666,1617037,49543,567,8,0,Equipment,2934230
1320,Windhoek Construction,Agriculture,Erongo,3,183,272368,Working Capital,12,12490225,181229,1410616,282652,49170,492,2,0,Vehicle,4055924
1321,Etosha Technologies,Food Services,Erongo,20,197,2147611,Expansion,12,1676857,203437,2764409,3752653,11036,832,6,1,Savings,3992309
1322,Walvis Fishing,Tourism,Kavango East,1,227,2042335,Payroll Support,48,6760280,64067,1235330,3362178,81061,622,8,0,Vehicle,300240
1323,Oshana Food Services,Transport,Kavango East,13,35,927240,Working Capital,36,9813914,353368,1111446,654820,29661,580,1,0,Inventory,3669363
1324,Otji Food Services,Agriculture,Kavango West,20,102,816818,Working Capital,24,2438763,631192,2907280,2862470,78491,527,6,0,Property,3896137
1325,Katima Supplies,Mining Services,Oshana,1,195,370978,Equipment Purchase,48,7305886,798812,2621492,423488,116324,611,3,1,Inventory,320974
1326,Etosha Fishing,Construction,Oshana,11,227,1122004,Technology Upgrade,60,6268179,721357,2270152,2815071,44255,718,8,0,Property,2124213
1327,Otji Tours,Technology,Erongo,22,234,2360653,Expansion,36,1912414,559550,16247,3745767,72313,819,7,0,Inventory,101277
1328,Etosha Technologies,Agriculture,Karas,22,87,625854,Equipment Purchase,24,13573324,476243,340351,1984051,19893,591,6,0,Equipment,4573376
1329,Kalahari Construction,Mining Services,Erongo,22,185,145414,Expansion,48,9080434,119000,978344,2235196,110595,518,8,0,Inventory,1367650
1330,Otji Transport,Manufacturing,Oshikoto,13,233,106766,Working Capital,48,11366244,355367,435175,2382188,68650,839,1,0,Savings,1032639
1331,Erongo Manufacturing,Logistics,Kavango East,25,193,840017,Payroll Support,48,14041199,655569,1095401,2241316,90548,739,2,0,Equipment,2478592
1332,Etosha Food Services,Technology,Oshana,14,217,2073052,Equipment Purchase,36,8756412,446075,1096694,2829247,46830,549,6,0,Equipment,2218081
1333,Kalahari Technologies,Agriculture,Erongo,19,143,2223233,Equipment Purchase,12,8550046,168432,811832,283749,86614,800,2,0,Vehicle,3483340
1334,Oshana Retail,Mining Services,Kavango East,1,250,2440336,Construction,60,3836558,625094,2902935,3116812,85319,608,2,0,Savings,1232064
1335,Etosha Trading,Transport,Kavango East,10,120,799123,Technology Upgrade,12,12392788,690147,90915,724581,106464,573,3,0,Vehicle,2318778
1336,Okavango Supplies,Retail,Otjozondjupa,11,29,1631241,Working Capital,24,11386647,725390,2378488,2170181,31848,637,3,1,Savings,4949065
1337,Walvis Logistics,Logistics,Erongo,9,125,441558,Expansion,36,5249922,578389,2628212,3049255,62328,638,3,0,Property,3820150
1338,Kalahari Tours,Tourism,Kavango East,4,49,1488338,Equipment Purchase,48,13324061,73182,2182837,197421,119518,795,6,0,Property,2647126
1339,Etosha Manufacturing,Food Services,Otjozondjupa,11,127,1042020,Expansion,60,4593665,478011,2764553,746447,31787,753,0,0,Livestock,2086393
1340,Walvis Fishing,Food Services,Hardap,13,164,1603840,Equipment Purchase,12,4391066,246473,2095639,2629769,111756,567,4,0,Property,2380257
1341,Katima Retail,Agriculture,Kavango West,6,152,141221,Equipment Purchase,24,10729242,586005,1687895,1088732,13752,770,3,0,Livestock,4351881
1342,Okavango Farming,Logistics,Khomas,18,201,1067674,Expansion,24,8191727,768900,2626915,271188,47476,801,1,0,Livestock,821160
1343,Etosha Food Services,Tourism,Kavango East,10,217,1359527,Expansion,12,8326952,490103,1656789,2140971,73923,584,0,0,Equipment,2578871
1344,Luderitz Tours,Retail,Hardap,10,40,191538,Construction,60,14733236,386422,2720931,3803336,84887,500,1,1,Equipment,3868959
1345,Caprivi Technologies,Tourism,Oshikoto,17,125,2032326,Construction,24,11116884,326170,518777,3133833,33090,595,8,0,Inventory,2142290
1346,Katima Supplies,Tourism,Kavango West,4,229,2062257,Working Capital,12,9936360,50696,1972045,2074462,37708,570,1,0,Equipment,1234391
1347,Walvis Manufacturing,Food Services,Oshana,20,133,540162,Expansion,12,8463815,364444,671160,413316,72317,781,0,0,Inventory,2274097
1348,Walvis Trading,Construction,Otjozondjupa,7,247,1878312,Construction,60,4520402,301585,481812,2817842,77038,716,1,1,Property,2907281
1349,Swakop Food Services,Technology,Hardap,13,174,799092,Inventory,24,11151568,510273,467481,551802,76951,692,5,1,Savings,790688
1350,Caprivi Farming,Manufacturing,Otjozondjupa,18,5,632683,Inventory,36,3149902,146201,73318,2802526,67814,536,3,1,Savings,3116264
1351,Kunene Fishing,Food Services,Oshikoto,10,114,1870805,Expansion,24,14397752,705695,714691,1247460,78297,460,3,0,Inventory,968931
1352,Gobabis Construction,Transport,Kavango East,9,238,2260940,Inventory,60,1527318,146603,2650342,2342563,23547,845,7,0,Equipment,1295391
1353,Caprivi Trading,Retail,Kavango West,23,89,2333719,Working Capital,60,7845212,473171,651188,2589879,82446,595,8,1,Vehicle,3635002
1354,Swakop Supplies,Mining Services,Khomas,22,27,1493985,Expansion,36,14453050,496344,1975859,772465,94923,510,0,1,Property,505767
1355,Namib Manufacturing,Agriculture,Hardap,13,150,1831641,Construction,60,9610335,390173,1310832,1143680,46642,485,5,0,Savings,992376
1356,Luderitz Fishing,Retail,Oshikoto,19,91,2046939,Construction,12,13608037,637781,1593564,1963816,111520,712,5,1,Vehicle,2882395
1357,Kalahari Manufacturing,Agriculture,Oshana,1,122,2355938,Inventory,12,7938968,635697,127432,532751,96737,755,6,0,Inventory,4115513
1358,Erongo Trading,Mining Services,Oshikoto,18,221,1670880,Expansion,60,5492275,728151,1509316,1218571,37040,457,5,1,Property,2572199
1359,Kunene Farming,Retail,Otjozondjupa,6,246,638844,Construction,12,13826454,715306,2534534,2610861,79351,832,4,0,Savings,4946723
1360,Otji Transport,Agriculture,Kavango East,12,239,1079895,Construction,48,14898911,531868,2372882,761409,50201,616,7,0,Equipment,3449366
1361,Otji Construction,Food Services,Kavango East,13,20,1729416,Payroll Support,48,4327643,478077,129776,3580378,73781,455,3,0,Savings,898245
1362,Oshana Logistics,Agriculture,Kavango East,1,4,621288,Working Capital,60,9383565,667484,1972243,3059042,50229,669,5,1,Vehicle,3278964
1363,Caprivi Logistics,Transport,Karas,25,229,1022925,Payroll Support,24,3821828,727818,1708552,298720,87807,651,5,0,Inventory,4448759
1364,Etosha Tours,Technology,Oshikoto,16,129,1653448,Expansion,48,5622714,497467,1099029,3360542,8659,624,4,0,Vehicle,4328248
1365,Caprivi Logistics,Mining Services,Oshana,12,243,2340085,Vehicle Purchase,48,11094424,479444,1375481,2388001,43145,637,6,1,Livestock,3615525
1366,Kunene Fishing,Transport,Otjozondjupa,2,217,1533005,Technology Upgrade,24,2318437,661996,1544321,2993392,24752,637,1,0,Property,530925
1367,Kalahari Tours,Transport,Kavango East,9,37,1466023,Equipment Purchase,36,8249275,688892,2621571,869294,91336,565,2,0,Livestock,4830366
1368,Gobabis Retail,Food Services,Oshikoto,5,154,1656593,Technology Upgrade,36,704032,747389,2677898,2349005,34448,479,5,0,Equipment,386737
1369,Caprivi Food Services,Technology,Oshana,18,76,1478783,Equipment Purchase,36,2160037,304315,231412,2465536,117147,766,4,0,Equipment,1024252
1370,Kalahari Technologies,Technology,Otjozondjupa,9,2,605310,Payroll Support,60,7929297,662455,1323584,2632818,50345,846,7,0,Vehicle,3223170
1371,Gobabis Supplies,Food Services,Erongo,8,124,1885773,Working Capital,60,9786636,626479,2531268,2261888,74660,700,1,1,Equipment,425972
1372,Windhoek Trading,Mining Services,Oshana,11,168,706881,Equipment Purchase,60,1184098,657188,909765,3112997,97334,573,6,0,Inventory,1644043
1373,Swakop Tours,Manufacturing,Erongo,14,152,1774748,Expansion,60,9325775,209262,2362417,2006693,67341,761,7,0,Vehicle,1687677
1374,Swakop Technologies,Agriculture,Oshikoto,15,15,438158,Equipment Purchase,60,9797073,105938,129112,2158768,51215,727,5,1,Property,1428920
1375,Oshana Food Services,Construction,Khomas,25,243,1642278,Inventory,48,6019859,298153,1199837,3975616,103714,487,8,1,Livestock,1839118
1376,Namib Tours,Transport,Oshikoto,8,142,1876927,Payroll Support,12,11558270,405898,297108,3820266,85357,661,8,0,Savings,3378882
1377,Kalahari Manufacturing,Manufacturing,Kavango West,5,131,1999387,Expansion,24,13011054,475274,1745885,3181021,119961,566,5,0,Vehicle,2106903
1378,Gobabis Construction,Construction,Erongo,20,120,1627839,Technology Upgrade,36,2194379,333860,405460,3857126,30340,530,6,0,Savings,350109
1379,Swakop Food Services,Food Services,Oshana,15,71,1048796,Inventory,36,10317053,305474,875849,313455,115840,810,0,0,Savings,2152677
1380,Walvis Trading,Tourism,Hardap,10,96,923379,Construction,48,4398625,377825,1863752,509090,83630,758,0,1,Inventory,2530537
1381,Kunene Logistics,Construction,Khomas,20,55,2096267,Inventory,36,2296979,748496,338093,2863837,17333,515,0,0,Inventory,3630926
1382,Luderitz Manufacturing,Tourism,Hardap,21,221,1084825,Technology Upgrade,36,8295305,440028,148757,3092861,101450,753,3,0,Equipment,3208464
1383,Oshana Logistics,Technology,Khomas,12,116,1348264,Equipment Purchase,60,1331580,767646,1662851,3814924,94507,512,0,0,Equipment,1592593
1384,Caprivi Logistics,Transport,Khomas,21,36,940874,Technology Upgrade,48,13595338,103024,2864481,943038,102950,562,3,0,Equipment,4573583
1385,Walvis Fishing,Agriculture,Khomas,7,29,2186367,Equipment Purchase,36,12463476,507073,383148,2903275,101833,738,3,0,Property,4831377
1386,Okavango Manufacturing,Manufacturing,Kavango West,9,216,367044,Vehicle Purchase,24,8677037,97978,186964,871541,116473,548,8,1,Livestock,621904
